,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,-0.2817817687282732,0.28073835422393323,-0.33129643212847326,-0.3380994942164525,-1.6486705351792086,-0.968621176474264,-0.8837957970810478,-0.928849801909616,-0.37283738581258163,-0.5650349160609108,-0.3214974129550176,0.4065375854660528,-0.29788166192189675,-0.3411415073700769,0.25560971222675405,-0.2804075806001201,-0.6268294589640505,-1.010996497216257,0.055844969478936586,-0.4215020590568376,-0.3732804634791559,0.43258351054084077,-0.3633675466299812,-0.41474831866449063,-0.8971268954969491,-0.5633772965928404,-0.9365555747310383,-1.0901810878562086,-0.34666777740176474,-0.5480816395781903
1,-1.2319810726345215,0.14364583887980736,-1.2255723176973374,-1.0289408804734737,0.4348207893604552,-0.9637568844000818,-1.0224940997982765,-1.0462625129890313,-1.7235949551327046,0.868429752074787,-0.27847517413799516,1.394674775834125,-0.3992119509209565,-0.4838129406651595,1.3305788164680905,-0.6031728745459126,-0.9002525179375004,-1.0615989008326998,-0.2986674657633432,0.706986065473056,-1.0985659343808498,0.0859585071870838,-1.1339545428908664,-0.8981254978001719,-0.019127121288288782,-0.9937611459405573,-1.204969932787691,-1.362109597678917,-1.583969906227583,0.3189466889527581
2,-0.062049940371654976,-1.4032147092530847,-0.0766620683560177,-0.18109008824894787,2.0413683167163392,-0.13046623446133804,0.14672601166749627,0.4322030180656953,0.6058106602788571,0.2489784533694406,0.5252411634083245,2.4209505946023677,0.6240150395386216,0.10132953243377535,0.9785005942255858,0.37443881373811794,0.5280134289736753,2.69006974945644,-0.40564314797680345,0.6541000744718235,-0.34896921864446234,-1.6567506110569183,-0.3857750990137006,-0.40618387537718226,0.3267515776423957,-0.7370831009667579,-0.5615642286904816,-0.19749405588585087,-1.2126149512280677,-0.6459629646721265
3,-1.3308603953950002,-0.22650395254933386,-1.3188703485835653,-1.0739219535344344,0.3272394817250164,-0.8412141417620312,-0.7708108758809064,-0.8907535296580212,-1.1431040988959573,0.9671413908985023,0.3798031525401605,0.014749857355203268,0.1936224718312747,-0.23662638763065605,-0.0564155746413744,-0.9126768440205879,-0.28699112227401835,-0.8496811914198897,-0.12327710306453121,-0.4169363619919829,-0.8757128567294915,-0.11690497403838662,-0.9308315355683219,-0.7722281814767397,0.0562566977094248,-0.9311161803206018,-0.7587530383798265,-0.96171210609322,-0.7295248770251586,-0.1548879075247068
4,3.2592811574803084,-0.42300322454258144,3.3411422159433894,3.8242057129905693,1.3313316863224445,2.465381939741642,3.07440122254589,3.610701999590424,0.53138875563312,-0.23170430959821878,2.233566699443538,-0.6719188112496974,2.259402332611077,2.6694153317452605,-0.20726009738197076,0.920235473789068,0.3602878546589325,0.5225464098349224,0.3655768865853495,-0.16125732636012577,3.4010402971070337,-0.3469234094436447,3.5364195896585846,4.014267882934132,0.9298221296241019,2.0797844288273,1.762887956852351,2.412360054375094,1.301425230848296,0.22273379553655945
5,1.0675970233591652,0.1596399656699555,0.8966523237278166,0.9159954547095805,-0.8834088335324546,-0.6979046137303567,-0.20178901449601752,0.1734023419031944,1.175138230818744,-1.7996457030879638,0.5423739133797049,-0.04245808524505377,0.24063136878960156,0.32173556725840446,-0.9647127865183696,-0.9433642064330912,-0.3062272545394919,-0.3181947992955949,3.6979937778627807,-0.7255013886250725,0.8584892748119888,0.33195044505104004,0.623437779775102,0.6347385617622708,-1.1011066410201729,-0.8368715417773063,-0.2337081354720527,0.057345231158583566,3.2600761439430843,-1.2810792899975547
6,-1.530872700693973,-0.795437891227458,-1.481021511433865,-1.208865172717317,1.3385037734981406,-0.4212012299720717,-0.5942564165989268,-0.759194402815847,-0.61098748067894,1.9313681237562463,-0.9200014786219122,-1.1304491390608467,-0.8055777490718253,-0.7464990148582982,0.4038701746206161,-0.1921814136641733,0.020449517968900526,-0.23165501986237896,-0.41435047094766614,-0.0010774543348104865,-1.3603170037677181,-0.9794741068081034,-1.2599606491525597,-1.03806850111479,1.79008453465683,-0.12110507127201528,-0.1353513075065239,-0.14502714384729096,0.04604830332781157,0.9763087699813534
7,-0.8733674604576303,-1.023925416801002,-0.8914920324278756,-0.7921537222846422,-1.3574837958459538,-1.0634748719208162,-0.7705625573727741,-1.0638121957395992,-1.0351923371596394,-0.09865818770538452,-0.847663200964972,-0.9541446614109643,-0.8531089671074669,-0.6513689262791519,-0.8888060138330587,-0.5998849428588587,-0.42468133217424986,-1.2359676929122898,-1.0574484675099778,-0.10342516353863415,-0.7420010101386764,-0.8628675388596047,-0.785327948661055,-0.6744222391356787,-0.8882582109089826,-0.4198544156739654,-0.31448427438094095,-0.8861597527576938,-0.5060546386183706,0.41349115069121894
8,-0.7437820232216761,-0.12825431655271008,-0.7680452928709891,-0.7050205744684412,-0.0787006524193723,-0.9315777214477998,-0.7303349590553612,-0.6692872003020833,0.3974293272707943,-0.5378534502978592,-0.316928679629316,-0.48434610248158283,-0.37257357597790486,-0.4027603988264249,0.42551168002451356,-0.9269245479978215,-0.624129650926791,-0.5104517022077487,1.4639434841956416,-0.5413516070092705,-0.7095860170257514,-0.5242292867351976,-0.7556452169319727,-0.6581497968897929,-0.31622805498515866,-1.040144291576571,-0.87107938683901,-0.7722316009025347,0.6704504400526597,-0.7666461893618091
9,0.02527937602648838,0.6486032703973386,0.1722684856679349,-0.03539667550432634,0.6141229687528522,1.8012189834590775,1.5435176199110048,0.9498043703906969,0.505341089007112,1.4435323434825214,1.1248874124066444,0.051154911737184706,1.2936306606561199,0.48147069357216804,0.7740368192902595,2.4617274464028447,1.248862174921946,1.070470525426979,-0.4243016972000811,0.876677806383485,0.26894158757066844,0.6003052863571747,0.3295205342224231,0.1183026315375792,1.417599781962247,2.270737618032671,1.9866853770058002,0.9567780089624704,-0.08869110512334062,1.615874246447415
